Kreisschluessel,Year,unemployment_rate,pop_total,pop_male,share_18_25,share_female_18_25,share_female_25_30,share_25_30,gdp_per_capita,haushalte_mit_hohem_einkommen,haushalte_mit_mittlerem_einkommen,haushalte_mit_niedrigem_einkommen,monatliches_haushaltseinkommen,sgb2_quote_2010_2023,share_males,pop_18_25_est,pop_25_30_est,pop_fem_18_25_est,pop_fem_25_30_est,youth_18_29_total,youth_18_29_female,youth_18_29_male,share_youth_18_29,share_males_within_youth,school_leavers_no_qual
13072,2022,5.43,218132,107591,4.64,45.99,48.2,2.64,31.41,21.65,47,31.36,2095.04,6.86,49.32380393523188,10121.324799999999,5758.6848,4654.79727552,2775.6860736000003,15880.009599999998,7430.483349120001,8449.526250879997,7.279999999999999,53.20857142857142,7.45
13072,2023,5.85,218780,108056,4.81,45.08,47.21,2.81,NA,24.67,46.48,28.85,NA,6.89,49.390255050735895,10523.318,6147.718,4743.911754399999,2902.3376678,16671.036,7646.249422199999,9024.786577800001,7.62,54.13452755905512,7.81
13073,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13073,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1054.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13073,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1081.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13073,2003,22.51,247148,121871,9.77,46.71,46.16,5.01,15.49,NA,NA,NA,1090.91,NA,49.31093919432891,24146.3596,12382.1148,11278.764569160001,5715.584191679999,36528.4744,16994.34876084,19534.12563916,14.78,53.47643437077131,10.48
13073,2004,23.05,244858,120861,9.69,46.99,46.09,5.25,16.08,NA,NA,NA,1120.31,NA,49.35962884610672,23726.7402,12855.045,11149.195219980002,5924.890240500001,36581.7852,17074.085460480004,19507.699739519994,14.940000000000001,53.32626506024095,9.49
13073,2005,21.9,242179,119635,9.64,46.96,45.94,5.6,16.15,NA,NA,NA,1138.6,NA,49.399411179334294,23346.0556,13562.024,10963.30770976,6230.393825599999,36908.0796,17193.70153536,19714.378064639997,15.239999999999998,53.41480314960629,10.05
13073,2006,20.74,239653,118422,9.56,46.85,45.55,5.79,16.6,NA,NA,NA,1173.17,NA,49.41394432784067,22910.826800000003,13875.9087,10733.722355800002,6320.476412849999,36786.7355,17054.19876865,19732.536731350003,15.35,53.64035830618893,12.25
13073,2007,17.79,237191,117151,9.33,46.84,46.13,5.88,17.91,NA,NA,NA,1192.11,NA,49.39099712889612,22129.920299999998,13946.8308,10365.65466852,6433.67304804,36076.751099999994,16799.32771656,19277.423383439993,15.209999999999999,53.43447731755423,9.48
13073,2008,15.21,234701,115850,9.06,46.76,46.68,5.79,19.16,NA,NA,NA,1241.14,NA,49.360675923835004,21263.9106,13589.1879,9943.004596559998,6343.43291172,34853.0985,16286.43750828,18566.66099172,14.85,53.27119191919192,10.1
13073,2009,14.44,232568,114787,8.38,46.56,46.8,5.76,19.11,NA,NA,NA,1264.58,NA,49.35631729214681,19489.198400000005,13395.916799999999,9074.170775040002,6269.289062399999,32885.1152,15343.459837440001,17541.65536256,14.14,53.34223479490806,10.53
13073,2010,13.75,230743,113783,7.56,46.63,46.38,5.75,19.53,NA,NA,NA,1281.51,17.3,49.31157174865543,17444.1708,13267.7225,8134.216844040001,6153.5696955,30711.8933,14287.78653954,16424.10676046,13.309999999999999,53.4780015026296,12.78
13073,2011,13.8,224751,110450,6.64,46.62,46.41,5.74,20.98,NA,NA,NA,1336.37,16.5,49.143274112239766,14923.4664,12900.7074,6957.320035679999,5987.218304339999,27824.173799999997,12944.538340019997,14879.63545998,12.379999999999997,53.47736672051697,13.5
13073,2012,13.74,223718,110052,5.88,46.18,46.16,5.73,20.64,NA,NA,NA,1365.76,16.19,49.19228671810046,13154.6184,12819.0414,6074.8027771199995,5917.269510239999,25973.6598,11992.072287359999,13981.587512640002,11.610000000000001,53.8298708010336,9.77
13073,2013,13.2,223109,109651,5.23,46.94,46.22,5.73,20.98,14.38,43.13,42.49,1393.75,16.41,49.14682957657468,11668.6007,12784.145700000001,5477.24116858,5908.832142540001,24452.746400000004,11386.07331112,13066.673088880003,10.96,53.43642335766424,9.76
13073,2014,12.83,223470,109912,4.79,47.15,46.58,5.8,21.73,13.81,43.34,42.86,1418.02,15.9,49.18423054548709,10704.213,12961.259999999998,5047.0364295,6037.354907999999,23665.472999999998,11084.3913375,12581.081662499999,10.59,53.16218130311615,7.15
13073,2015,12.19,224820,110885,4.54,46.12,46.72,5.74,22.2,13.55,43.52,42.93,1466.74,14.23,49.32167956587492,10206.828000000001,12904.668,4707.3890736,6029.0608896,23111.496,10736.4499632,12375.046036799999,10.280000000000001,53.54498054474708,7.6
13073,2016,11.38,224971,110869,4.51,46.22,47.22,5.24,22.68,13.76,44,42.23,1527.59,13.49,49.281462944112796,10146.1921,11788.4804,4689.56998862,5566.5204448800005,21934.6725,10256.090433500001,11678.5820665,9.75,53.242564102564096,7.9
13073,2017,9.89,225123,110822,4.54,45.95,47.69,4.7,24.31,14.17,44.87,40.96,1600.38,12.49,49.22731129204924,10220.584200000001,10580.781,4696.358439900001,5045.9744589,20801.3652,9742.332898800001,11059.032301199999,9.24,53.16493506493506,6.47
13073,2018,9.15,224684,110477,4.78,45.48,48.34,4.13,24.87,14.54,45.55,39.91,1673.18,11.29,49.16994534546296,10739.8952,9279.4492,4884.50433696,4485.68574328,20019.3444,9370.19008024,10649.154319760002,8.910000000000002,53.19432098765433,7.49
13073,2019,8.1,224702,110438,5.01,45.76,47.19,3.57,26.7,15.12,46.28,38.6,1754.18,9.87,49.148650212281154,11257.5702,8021.861399999999,5151.46412352,3785.516394659999,19279.4316,8936.980518179998,10342.451081820001,8.58,53.64500000000001,6.54
13073,2020,9.31,225383,110540,5.14,46.2,46.91,3.14,25.76,15.61,46.86,37.53,1790.71,9.68,49.04540271449044,11584.686199999998,7077.026200000001,5352.125024399999,3319.8329904200004,18661.7124,8671.95801482,9989.75438518,8.28,53.53074879227053,4.66
13073,2021,9.12,225900,110687,5.22,46.26,47.03,3.13,27.15,17.01,47.61,35.39,1822.73,8.95,48.99822930500221,11791.98,7070.67,5454.969947999999,3325.336101,18862.65,8780.306048999999,10082.343951000003,8.35,53.45136526946108,7.75
13073,2022,8.66,215983,104768,5.05,47.73,47.38,2.97,31.56,18.34,48.16,33.5,2051.7,9.99,48.50752142529736,10907.1415,6414.6951,5205.978637949999,3039.28253838,17321.8366,8245.26117633,9076.57542367,8.02,52.39961346633416,8.67
13073,2023,9.24,216175,105009,5.24,47.04,47.27,3.13,NA,19.74,49.05,31.21,NA,10.04,48.57592228518561,11327.57,6766.2775,5328.488928,3198.41937425,18093.8475,8526.90830225,9566.93919775,8.37,52.87399044205496,8.82
13074,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13074,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1076.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13074,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1101.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13074,2003,16.04,166533,83103,9.65,46.21,45.09,5.36,14.91,NA,NA,NA,1107.1,NA,49.90182126065104,16070.434500000001,8926.1688,7426.147782450001,4024.8095119199997,24996.603300000002,11450.95729437,13545.646005630002,15.010000000000002,54.18994670219853,12.23
13074,2004,15.87,166085,83061,9.61,46.39,45.34,5.64,15.19,NA,NA,NA,1137.25,NA,50.01113887467261,15960.768499999998,9367.194,7404.200507149999,4247.0857596,25327.962499999998,11651.286266749998,13676.67623325,15.25,53.99832786885247,11.47
13074,2005,16.59,165704,82952,9.59,45.95,45.61,5.97,15.66,NA,NA,NA,1156.69,NA,50.060348573359725,15891.0136,9892.5288,7301.9207492000005,4511.98238568,25783.5424,11813.903134880002,13969.639265119997,15.559999999999999,54.180449871465285,12.23
13074,2006,16.6,164544,82375,9.52,46.1,45.51,6.16,17.24,NA,NA,NA,1198.79,NA,50.06259723842863,15664.5888,10135.9104,7221.3754368,4612.852823040001,25800.4992,11834.228259840002,13966.270940159997,15.68,54.131785714285705,13.15
13074,2007,14.22,163689,82063,9.34,45.42,46.34,6.26,18.01,NA,NA,NA,1225.84,NA,50.133484840154196,15288.552599999999,10246.931400000001,6944.060590919999,4748.428010760001,25535.484,11692.488601680001,13842.99539832,15.6,54.21082051282051,11.32
13074,2008,12.55,162514,81486,9.09,45.56,46.21,6.2,18.17,NA,NA,NA,1268.06,NA,50.14091093690389,14772.522599999998,10075.868,6730.36129656,4656.058602800001,24848.3906,11386.41989936,13461.970700639999,15.289999999999997,54.1764290385873,10.5
13074,2009,12.37,161503,80868,8.42,45.75,46.64,6.15,17.5,NA,NA,NA,1274.08,NA,50.07213488294335,13598.552599999999,9932.434500000001,6221.3378145,4632.4874508,23530.9871,10853.8252653,12677.161834699999,14.57,53.87433081674674,17.16
13074,2010,11.45,160423,80294,7.66,45.86,46.88,6.07,17.89,NA,NA,NA,1287.39,13.67,50.05142654108201,12288.4018,9737.6761,5635.46106548,4565.022555680001,22026.0779,10200.483621160001,11825.594278839999,13.73,53.68906045156591,16.23
13074,2011,11.57,156004,77624,6.89,45.13,47.03,6,19.95,NA,NA,NA,1353.73,13.31,49.757698520550754,10748.6756,9360.24,4850.877298280001,4402.1208719999995,20108.9156,9252.99817028,10855.91742972,12.89,53.98559348332041,16.99
13074,2012,10.63,155801,77594,6.15,45.25,46.15,6.03,19.65,NA,NA,NA,1388.76,12.74,49.803274690149614,9581.7615,9394.8003,4335.747078750001,4335.70033845,18976.561800000003,8671.447417200001,10305.114382800002,12.180000000000001,54.304433497536955,13.66
13074,2013,9.9,155265,77289,5.55,45.29,46.69,6.09,20.88,15.58,44.44,39.97,1427.18,12.31,49.77876533668245,8617.2075,9455.6385,3902.7332767499997,4414.83761565,18072.845999999998,8317.5708924,9755.275107599999,11.639999999999999,53.97752577319588,10.86
13074,2014,9.28,155424,77362,5.18,45.83,46.68,6.13,21.6,14.99,44.68,40.32,1451.47,11.54,49.774809553222156,8050.9632,9527.4912,3689.75643456,4447.43289216,17578.454400000002,8137.189326719999,9441.265073280003,11.310000000000002,53.70930150309462,8.28
13074,2015,8.19,156270,77871,4.94,44.11,46.61,6.12,21.84,14.69,44.88,40.43,1490.26,10.1,49.83106162411212,7719.738000000001,9563.724,3405.1764318000005,4457.6517564000005,17283.462,7862.828188200001,9420.633811799999,11.06,54.50663652802893,9.68
13074,2016,7.66,156825,78132,4.89,44.5,46.54,5.61,21.91,14.88,45.35,39.77,1537.79,9.64,49.82113821138211,7668.7425,8797.882500000002,3412.5904125,4094.5345155000005,16466.625,7507.124928000001,8959.500071999999,10.5,54.41005714285714,9.8
13074,2017,6.87,156993,78198,5.04,44.75,47.2,4.99,23.39,15.25,46.19,38.56,1620.26,9.29,49.80986413406967,7912.4472,7833.9507,3540.820122,3697.6247304000003,15746.3979,7238.4448524,8507.9530476,10.03,54.03110667996012,9.75
13074,2018,6.48,156729,77899,5.15,45.28,47.87,4.36,23.94,15.6,46.83,37.57,1685.63,8.41,49.70299051228554,8071.543500000001,6833.3844,3654.7948968000005,3271.1411122799996,14904.9279,6925.93600908,7978.9918909200005,9.51,53.53257623554154,9.51
13074,2019,5.79,157322,78294,5.31,45.19,47.86,3.81,25.81,16.18,47.52,36.3,1764.74,7.54,49.76672048410266,8353.7982,5993.9682,3775.0814065799996,2868.71318052,14347.7664,6643.794587099999,7703.971812900001,9.120000000000001,53.694572368421056,8.52
13074,2020,6.4,157975,78524,5.39,45.18,47.69,3.35,25.04,16.62,48.09,35.29,1803.09,7.2,49.7065991454344,8514.852499999999,5292.1625,3847.0103594999996,2523.83229625,13807.015,6370.84265575,7436.17234425,8.739999999999998,53.857929061784894,8
13074,2021,6.51,158449,78839,5.47,45.68,46.99,3.29,27.67,18.11,49,32.9,1835.75,6.7,49.75670404988356,8667.1603,5212.9721,3959.1588250399996,2449.5755897900003,13880.132399999999,6408.73441483,7471.397985169999,8.76,53.828002283105015,7.92
13074,2022,6.44,157108,77663,5.52,46.56,46.87,3.26,30.19,20.06,48.99,30.95,1997.52,7.67,49.43287420118644,8672.3616,5121.720799999999,4037.8515609600004,2400.5505389599994,13794.0824,6438.40209992,7355.680300079999,8.78,53.32489749430523,10.46
13074,2023,6.93,157160,77750,5.6,45.93,46.34,3.4,NA,22.3,48.66,29.05,NA,7.72,49.47187579536777,8800.96,5343.4400000000005,4042.2809279999997,2476.1500960000003,14144.4,6518.4310239999995,7625.968976,9,53.915111111111116,8.12
13075,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,985.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13075,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13075,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1055.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13075,2003,23.57,260824,129276,10.26,46.09,45.14,5.39,14.83,NA,NA,NA,1061.21,NA,49.56445725853449,26760.5424,14058.4136,12333.93399216,6345.967899040001,40818.956,18679.901891200003,22139.054108799995,15.65,54.237188498402546,10.5
13075,2004,24.7,258016,127880,10.25,46.64,45.32,5.7,15,NA,NA,NA,1087.59,NA,49.56281780974823,26446.64,14706.912,12334.712895999999,6665.1725184,41153.551999999996,18999.8854144,22153.666585599996,15.949999999999998,53.83172413793103,9.93
13075,2005,24.84,255952,126747,10.37,47,46.04,6,15.13,NA,NA,NA,1099.35,NA,49.519831843470655,26542.222399999995,15357.119999999999,12474.844527999998,7070.4180479999995,41899.342399999994,19545.262575999997,22354.079823999997,16.369999999999997,53.35186316432499,11.46
13075,2006,22.25,253879,125740,10.37,47.57,45.87,6.21,15.88,NA,NA,NA,1127.59,NA,49.52753083161664,26327.252299999996,15765.885900000001,12523.87391911,7231.811862330001,42093.1382,19755.68578144,22337.452418560002,16.580000000000002,53.06673100120628,12.03
13075,2007,19.84,252033,124818,10.32,47.85,45.83,6.3,17.07,NA,NA,NA,1140.5,NA,49.524467034078874,26009.8056,15878.079,12445.6919796,7276.9236057,41887.8846,19722.615585300002,22165.269014699996,16.619999999999997,52.91570397111912,9.52
13075,2008,16.82,249558,123438,10.03,48.2,46.25,6.33,17.81,NA,NA,NA,1187.42,NA,49.46264996513837,25030.6674,15797.0214,12064.7816868,7306.1223975,40827.688799999996,19370.9040843,21456.784715699996,16.36,52.55449266503667,11.06
13075,2009,15.82,247470,122372,9.36,48.64,46.58,6.45,17.86,NA,NA,NA,1209.16,NA,49.449226168828545,23163.191999999995,15961.815,11266.576588799997,7435.013427,39125.007,18701.590015799997,20423.4169842,15.809999999999999,52.200417457305505,11.98
13075,2010,14.26,245733,121436,8.67,49.12,46.88,6.45,18.65,NA,NA,NA,1225.96,19.17,49.41786410453622,21305.0511,15849.7785,10465.041100319999,7430.376160800001,37154.8296,17895.41726112,19259.412338879996,15.120000000000001,51.835555555555544,14.16
13075,2011,14.21,240971,118390,8.19,48.94,47.65,6.67,19.46,NA,NA,NA,1245.07,18.44,49.13039328383913,19735.5249,16072.765699999998,9658.56588606,7658.672856049999,35808.2906,17317.23874211,18491.05185789,14.860000000000001,51.639024226110365,13.82
13075,2012,13.58,239291,117518,7.24,49.13,47.85,6.71,19.87,NA,NA,NA,1293.74,18.17,49.11091516187403,17324.668400000002,16056.426099999999,8511.609584920001,7682.99988885,33381.0945,16194.60947377,17186.48502623,13.95,51.485684587813616,12.98
13075,2013,14.3,238185,116950,6.59,49.75,48.26,6.79,20.61,14.48,43.24,42.28,1319.21,17.63,49.100489115603416,15696.3915,16172.7615,7808.95477125,7804.9746999,31869.153,15613.92947115,16255.223528849998,13.38,51.00613602391629,12.22
13075,2014,13.56,237697,116710,5.98,49.5,48.77,6.79,21.52,13.93,43.44,42.63,1344.32,16.89,49.1003252039361,14214.280600000002,16139.6263,7036.068897000001,7871.295746510001,30353.9069,14907.364643510002,15446.54225649,12.770000000000001,50.888151918559124,9.56
13075,2015,12.72,238358,117353,5.58,48.81,48.73,6.76,22.05,13.68,43.61,42.72,1381.65,15.06,49.233925439884544,13300.376400000001,16113.000799999998,6491.913720840001,7851.865289839999,29413.3772,14343.779010679998,15069.59818932,12.34,51.23382495948137,8.03
13075,2016,11.68,237374,116746,5.42,49.55,48.71,6.25,23.01,13.91,44.06,42.04,1445.64,14.32,49.18230303234558,12865.6708,14835.875,6374.9398814,7226.5547125,27701.5458,13601.494593899999,14100.0512061,11.67,50.89987146529563,9.44
13075,2017,10.18,237066,116376,5.52,50.02,48.81,5.65,24.64,14.29,44.94,40.77,1514.2,13.3,49.090126800131614,13086.0432,13394.229000000001,6545.638808639999,6537.723174900001,26480.2722,13083.36198354,13396.910216459999,11.17,50.59204118173679,9.06
13075,2018,9.42,236697,115881,5.75,50.82,48.88,5.01,25.05,14.64,45.62,39.74,1573.2,12.01,48.95752797880835,13610.077500000001,11858.519699999999,6916.6413855,5796.44442936,25468.5972,12713.08581486,12755.51138514,10.76,50.08328996282528,9.51
13075,2019,8.59,235623,115274,5.94,50.86,48.63,4.35,26.62,15.22,46.36,38.42,1649.17,10.89,48.9230677820077,13996.0062,10249.600499999999,7118.368753319999,4984.3807231499995,24245.606699999997,12102.749476469999,12142.857223529998,10.29,50.08271137026239,10.07
13075,2020,9.04,235773,115377,6.11,50.83,48.29,3.86,26.37,15.66,46.95,37.39,1708.38,10.32,48.935628761563024,14405.730300000001,9100.8378,7322.43271149,4394.79457362,23506.5681,11717.227285109999,11789.340814890002,9.969999999999999,50.153390170511535,8.02
13075,2021,8.59,235451,115084,6.27,51.15,48.54,3.81,27.36,17.06,47.72,35.23,1741.96,9.51,48.87811051981091,14762.777699999999,8970.6831,7551.160793549999,4354.36957674,23733.4608,11905.530370289998,11827.930429710002,10.08,49.836517857142866,8.38
13075,2022,8.37,226324,110051,6.38,51.98,49.75,3.71,31.18,18.38,48.27,33.35,1945.53,10.62,48.62542196143582,14439.471199999998,8396.6204,7505.637129759998,4177.318649,22836.0916,11682.955778759999,11153.135821240001,10.09,48.83995044598613,9.93
13075,2023,8.78,226181,110101,6.57,51.55,49.39,3.97,NA,19.7,49.25,31.05,NA,10.71,48.678270942298425,14860.091700000003,8979.385699999999,7660.377271350001,4434.918597229999,23839.477400000003,12095.29586858,11744.181531420003,10.540000000000003,49.26358633776092,11.51
13076,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1049.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13076,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1106.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13076,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1137.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13076,2003,15.21,235990,117972,9.31,44.32,44.22,4.89,14.63,NA,NA,NA,1148.35,NA,49.99025382431459,21970.669,11539.911,9737.4005008,5102.9486442,33510.58,14840.349145,18670.230855,14.200000000000001,55.71443661971831,9.94
13076,2004,15.19,233398,116909,9.25,44.1,43.79,5.03,14.63,NA,NA,NA,1190.58,NA,50.08997506405367,21589.315,11739.9194,9520.887915,5140.91070526,33329.2344,14661.79862026,18667.43577974,14.280000000000001,56.00919467787114,9.19
13076,2005,15.2,231162,115805,9.24,44.04,44.39,5.27,14.71,NA,NA,NA,1212.85,NA,50.096901739905356,21359.3688,12182.2374,9406.66601952,5407.69518186,33541.6062,14814.361201380001,18727.24499862,14.510000000000002,55.83288077188146,9.96
13076,2006,15.24,228589,114426,9.15,44.19,44.46,5.45,15.36,NA,NA,NA,1251.14,NA,50.05752682762513,20915.8935,12458.1005,9242.73333765,5538.8714823,33373.994,14781.60481995,18592.38918005,14.6,55.70921232876712,10.17
13076,2007,12.89,226058,113263,9.09,43.67,44.98,5.51,16.84,NA,NA,NA,1278.43,NA,50.103513257659536,20548.672199999997,12455.7958,8973.60514974,5602.61695084,33004.46799999999,14576.22210058,18428.24589941999,14.599999999999996,55.83560958904108,11.18
13076,2008,11.01,222896,111798,8.78,43.41,44.93,5.49,17.25,NA,NA,NA,1333.57,NA,50.15702390352451,19570.268799999998,12236.9904,8495.453686079998,5498.07978672,31807.2592,13993.533472799998,17813.725727200002,14.27,56.00522074281711,10.06
13076,2009,10.58,220424,110587,8.06,43.08,44.46,5.53,17.21,NA,NA,NA,1343.63,NA,50.170126664972955,17766.1744,12189.4472,7653.667931519999,5419.42822512,29955.6216,13073.09615664,16882.52544336,13.59,56.358454746136864,11.76
13076,2010,9.66,218362,109447,7.27,43.73,44.49,5.52,17.92,NA,NA,NA,1363.33,12.58,50.121816066898084,15874.9174,12053.5824,6942.1013790199995,5362.63880976,27928.499799999998,12304.74018878,15623.759611219997,12.79,55.94199374511336,12.62
13076,2011,9.34,213577,106364,6.41,44,45.23,5.41,19.55,NA,NA,NA,1423.22,11.85,49.80124264316851,13690.2857,11554.5157,6023.725708,5226.10745111,25244.8014,11249.83315911,13994.96824089,11.82,55.437030456852796,16.35
13076,2012,9.06,212373,105727,5.64,44.2,45.62,5.42,20.21,NA,NA,NA,1455.9,11.57,49.78363539621326,11977.8372,11510.6166,5294.2040424,5251.14329292,23488.4538,10545.347335319999,12943.10646468,11.059999999999999,55.104122965641956,12.55
13076,2013,8.6,211965,105743,5.01,43.98,45.37,5.52,20.51,16.48,45.18,38.34,1491.14,11.36,49.88700964781921,10619.4465,11700.467999999999,4670.4325707,5308.5023316,22319.9145,9978.9349023,12340.9795977,10.53,55.29133903133903,10.48
13076,2014,8.36,212631,106141,4.62,44.46,45.55,5.57,21.32,15.87,45.45,38.68,1509.56,10.86,49.917932944866926,9823.5522,11843.5467,4367.55130812,5394.73552185,21667.0989,9762.286829969999,11904.812070030002,10.190000000000001,54.94419038272817,8.92
13076,2015,7.51,214113,107761,4.57,42.01,45.49,5.66,21.34,15.53,45.63,38.83,1528.03,9.84,50.329031866350945,9784.964100000001,12118.795800000002,4110.66341841,5512.840209420001,21903.759900000005,9623.503627830001,12280.256272170003,10.230000000000002,56.064604105571846,8.13
13076,2016,6.72,212562,106143,4.31,44.5,46.18,5.22,22.44,15.74,46.1,38.15,1584.87,9.49,49.935077765546055,9161.422199999999,11095.7364,4076.8328789999996,5124.01106952,20257.1586,9200.84394852,11056.31465148,9.53,54.57979013641133,7.79
13076,2017,6.04,212522,106019,4.34,44.3,46.88,4.68,24.18,16.15,46.94,36.9,1671.02,8.82,49.88612943601133,9223.4548,9946.029599999998,4085.9904763999994,4662.698676479999,19169.484399999998,8748.689152879999,10420.795247119999,9.02,54.36137472283814,8.25
13076,2018,5.78,212618,106198,4.54,44.1,47.04,4.08,24.46,16.52,47.56,35.92,1729.85,7.96,49.94779369573602,9652.8572,8674.814400000001,4256.9100252,4080.63269376,18327.6716,8337.54271896,9990.128881040002,8.620000000000001,54.508445475638055,8.69
13076,2019,5.3,211779,105628,4.65,44.48,47.26,3.52,26.05,17.11,48.21,34.68,1815.91,7.29,49.876522223638794,9847.723500000002,7454.620800000001,4380.267412800001,3523.05379008,17302.344300000004,7903.321202880001,9399.023097120004,8.170000000000002,54.32225214198287,8.66
13076,2020,6.02,211844,105797,4.83,44.16,47.04,3.05,26.62,17.56,48.74,33.7,1868.16,6.98,49.94099431657257,10232.065200000001,6461.242,4518.479992320001,3039.3682368,16693.307200000003,7557.848229120001,9135.458970880001,7.880000000000001,54.72527918781726,7.93
13076,2021,6,211899,105820,4.86,44.12,47.97,2.99,27.99,19.13,49.54,31.33,1909.26,6.38,49.9388859786974,10298.2914,6335.780100000001,4543.60616568,3039.2737139700007,16634.071500000002,7582.879879650001,9051.19162035,7.850000000000001,54.41356687898089,9.68
13076,2022,5.64,209244,104124,4.8,45.79,49.85,2.95,30.96,21.15,49.39,29.46,2108.8,7.13,49.76200034409589,10043.712,6172.698,4599.0157248,3077.089953,16216.41,7676.1056778,8540.3043222,7.75,52.66458064516129,12.12
13076,2023,6.02,209372,104287,4.93,46.03,47.91,3.09,NA,23.41,49,27.6,NA,7.18,49.809430105267175,10322.0396,6469.594799999999,4751.23482788,3099.582868679999,16791.6344,7850.81769656,8940.81670344,8.02,53.245660847880295,12.41
14511,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1155.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14511,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1195.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14511,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1234.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14511,2003,17.52,249922,119238,8.82,48.34,46.07,5.4,24.92,NA,NA,NA,1265.16,NA,47.710085546690564,22043.1204,13495.788000000002,10655.644401360001,6217.509531600001,35538.9084,16873.153932960002,18665.75446704,14.219999999999999,52.52202531645569,9.93
14511,2004,17.39,248365,118635,8.87,48.82,46.03,5.72,25.26,NA,NA,NA,1280.9,NA,47.766392205020836,22029.975499999997,14206.478000000001,10755.034039099999,6539.241823400001,36236.453499999996,17294.2758625,18942.177637499997,14.589999999999998,52.27381768334476,10.42
14511,2005,17.62,246587,117937,8.76,48.86,46.14,6.09,25.73,NA,NA,NA,1286.89,NA,47.8277443660858,21601.0212,15017.148299999999,10554.258958319999,6928.91222562,36618.169499999996,17483.171183939998,19134.99831606,14.85,52.25547474747475,10.89
14511,2006,16.37,245700,117653,8.66,49.25,46.31,6.42,27.45,NA,NA,NA,1322.04,NA,47.884818884818884,21277.62,15773.939999999999,10479.22785,7304.911614,37051.56,17784.139464,19267.420535999998,15.079999999999998,52.001644562334214,8.23
14511,2007,14.68,244951,117411,8.65,49.58,46.68,6.55,28.79,NA,NA,NA,1348.2,NA,47.93244363158346,21188.2615,16044.290500000001,10505.1400517,7489.4748054,37232.552,17994.6148571,19237.937142900002,15.200000000000003,51.669671052631585,8.57
14511,2008,13.03,243880,117020,8.62,49.53,46.94,6.61,28.03,NA,NA,NA,1380.61,NA,47.982614400524845,21022.456,16120.468,10412.422456799999,7566.9476792000005,37142.924,17979.370135999998,19163.553864,15.229999999999999,51.59409061063691,9.71
14511,2009,13.3,243089,116856,8.25,49.26,47.41,6.67,27.22,NA,NA,NA,1410.99,NA,48.07128253438041,20054.842500000002,16214.0363,9879.0154155,7687.07460983,36268.878800000006,17566.09002533,18702.788774670007,14.920000000000003,51.56704423592494,9.56
14511,2010,12.7,243248,117169,7.76,49.48,47.24,6.73,28.22,NA,NA,NA,1432.97,16.59,48.16853581529961,18876.0448,16370.5904,9339.86696704,7733.466904960001,35246.6352,17073.333872,18173.301327999998,14.49,51.56038647342995,10.46
14511,2011,11.48,240543,116081,7.58,48.46,46.23,6.94,30.25,NA,NA,NA,1474.44,15.67,48.25789983495674,18233.1594,16693.6842,8835.78904524,7717.490205659999,34926.8436,16553.2792509,18373.5643491,14.52,52.60585399449036,11.23
14511,2012,10.83,241210,116573,7.07,48.78,46.36,7.15,30.88,NA,NA,NA,1507.5,15.19,48.328427511297214,17053.547,17246.515000000003,8318.7202266,7995.484354000002,34300.062000000005,16314.204580600002,17985.857419400003,14.220000000000002,52.43680731364275,12.06
