"Schluesselzahl","Straftat","Kreisschluessel","Kreisart","Kreis","Einwohner","Erfasste_Faelle","Straftaten_HZ","Versuche_Anzahl","Versuche_Anteil_Prozent","Mit_Schusswaffe_gedroht","Mit_Schusswaffe_geschossen","Aufklaerung_Faelle","Aufklaerungsquote","Tatverdaechtige_Insgesamt","Tatverdaechtige_Maennlich","Tatverdaechtige_Weiblich","Nichtdeutsche_Tatverdaechtige_Anzahl","Nichtdeutsche_Tatverdaechtige_Prozent"
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09172","LK","Berchtesgadener Land",,13,12.760736196319,2,15.4,0,0,9,69.2,10,10,0,4,40
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09173","LK","Bad Tölz-Wolfratshausen",,25,20.7186899157992,2,8,0,0,19,76,18,16,2,3,16.7
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09174","LK","Dachau",,31,21.8277578667943,7,22.6,0,0,10,32.3,12,12,0,5,41.7
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09175","LK","Ebersberg",,14,10.6861255925075,0,0,0,0,11,78.6,13,12,1,2,15.4
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09176","LK","Eichstätt",,52,41.5870248482473,13,25,0,0,14,26.9,14,13,1,2,14.3
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09177","LK","Erding",,24,18.7077613825036,4,16.7,0,0,15,62.5,15,14,1,3,20
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09178","LK","Freising",,28,16.8384590404484,5,17.9,0,0,14,50,13,12,1,3,23.1
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09179","LK","Fürstenfeldbruck",,17,8.28484263672427,1,5.9,0,0,11,64.7,11,11,0,4,36.4
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09180","LK","Garmisch-Partenkirchen",,10,11.8049817022784,1,10,0,0,4,40,4,4,0,1,25
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09181","LK","Landsberg am Lech",,12,10.5057650385649,3,25,0,0,8,66.7,10,10,0,1,10
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09182","LK","Miesbach",,15,15.8296309585369,5,33.3,0,0,9,60,13,13,0,7,53.8
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09183","LK","Mühldorf a.Inn",,15,13.9712936486499,1,6.7,0,0,6,40,7,7,0,0,0
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09184","LK","München",,58,17.8053931922,14,24.1,0,0,27,46.6,38,34,4,15,39.5
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09185","LK","Neuburg-Schrobenhausen",,26,28.3276859549154,7,26.9,0,0,18,69.2,15,15,0,5,33.3
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09186","LK","Pfaffenhofen a.d.Ilm",,33,27.8836323078353,12,36.4,0,0,12,36.4,13,10,3,6,46.2
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09187","LK","Rosenheim",,38,15.3763358191743,8,21.1,0,0,21,55.3,19,17,2,7,36.8
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09188","LK","Starnberg",,16,12.3523508067629,1,6.3,0,0,10,62.5,11,10,1,3,27.3
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09189","LK","Traunstein",,25,14.7523957890761,5,20,0,0,14,56,14,14,0,4,28.6
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09190","LK","Weilheim-Schongau",,19,14.6641145961966,1,5.3,0,0,15,78.9,26,26,0,6,23.1
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09261","KfS","Landshut",,15,22.9631670800037,4,26.7,0,0,11,73.3,10,10,0,4,40
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09262","KfS","Passau",,11,22.4315836698071,2,18.2,0,0,7,63.6,9,8,1,5,55.6
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09263","KfS","Straubing",,12,26.6081287833433,2,16.7,0,0,9,75,11,11,0,1,9.1
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09271","LK","Deggendorf",,20,17.4317763851725,1,5,0,0,14,70,16,12,4,2,12.5
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09272","LK","Freyung-Grafenau",,20,25.7013249032988,6,30,0,0,18,90,22,20,2,8,36.4
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09273","LK","Kelheim",,19,16.6672514825082,3,15.8,0,0,10,52.6,12,11,1,3,25
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09274","LK","Landshut",,19,12.7634990796845,4,21.1,0,0,10,52.6,12,11,1,0,0
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09275","LK","Passau",,22,11.8980016765366,2,9.1,0,0,14,63.6,20,19,1,7,35
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09276","LK","Regen",,7,9.17082629144886,0,0,0,0,4,57.1,4,3,1,1,25
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09277","LK","Rottal-Inn",,18,15.3273670138031,2,11.1,0,0,16,88.9,20,19,1,11,55
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09278","LK","Straubing-Bogen",,16,16.551667063217,4,25,0,0,7,43.8,8,6,2,0,0
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09279","LK","Dingolfing-Landau",,13,14.2439216803445,2,15.4,0,0,8,61.5,9,9,0,0,0
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09361","KfS","Amberg",,13,31.2665351868777,2,15.4,0,0,5,38.5,5,3,2,1,20
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09362","KfS","Regensburg",,61,44.1082894660728,15,24.6,0,0,28,45.9,25,25,0,10,40
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09363","KfS","Weiden i.d.OPf.",,16,38.3840322425871,2,12.5,0,0,11,68.8,9,6,3,1,11.1
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09371","LK","Amberg-Sulzbach",,14,13.5459400882421,1,7.1,0,0,5,35.7,5,4,1,1,20
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09372","LK","Cham",,31,24.6775991084222,4,12.9,0,0,12,38.7,13,10,3,5,38.5
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09373","LK","Neumarkt i.d.OPf.",,22,17.3030791615872,3,13.6,0,0,10,45.5,14,10,4,5,35.7
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09374","LK","Neustadt a.d.Waldnaab",,26,27.12600027126,5,19.2,0,0,12,46.2,14,13,1,5,35.7
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09375","LK","Regensburg",,30,16.2739226663195,2,6.7,0,0,11,36.7,12,11,1,3,25
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09376","LK","Schwandorf",,35,24.4845991871113,6,17.1,0,0,20,57.1,20,18,2,8,40
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09377","LK","Tirschenreuth",,24,32.4662148451767,5,20.8,0,0,16,66.7,19,18,1,11,57.9
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09461","KfS","Bamberg",,17,23.9899524434472,1,5.9,0,0,4,23.5,4,4,0,1,25
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09462","KfS","Bayreuth",,18,25.1811644889623,1,5.6,0,0,11,61.1,18,17,1,5,27.8
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09463","KfS","Coburg",,8,19.5017307786066,1,12.5,0,0,7,87.5,10,8,2,2,20
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09464","KfS","Hof",,8,17.9932974966825,2,25,0,0,4,50,5,3,2,2,40
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09471","LK","Bamberg",,19,13.2166557687224,3,15.8,0,0,13,68.4,13,12,1,3,23.1
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09472","LK","Bayreuth",,15,14.2991963851632,0,0,0,0,10,66.7,13,12,1,2,15.4
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09473","LK","Coburg",,17,19.5388823759281,1,5.9,0,0,17,100,21,19,2,1,4.8
"***100","Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme","09474","LK","Forchheim",,6,5.29422664584271,0,0,0,0,5,83.3,5,4,1,0,0
