"Schluesselzahl","Straftat","Kreisschluessel","Kreisart","Kreis","Einwohner","Erfasste_Faelle","Straftaten_HZ","Versuche_Anzahl","Versuche_Anteil_Prozent","Mit_Schusswaffe_gedroht","Mit_Schusswaffe_geschossen","Aufklaerung_Faelle","Aufklaerungsquote","Tatverdaechtige_Insgesamt","Tatverdaechtige_Maennlich","Tatverdaechtige_Weiblich","Nichtdeutsche_Tatverdaechtige_Anzahl","Nichtdeutsche_Tatverdaechtige_Prozent"
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09471","LK","Bamberg",,89,60.3402103093622,0,0,0,0,89,100,88,77,11,87,98.9
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09472","LK","Bayreuth",,71,68.4805987712073,0,0,0,0,71,100,73,67,6,71,97.3
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09473","LK","Coburg",,41,47.3599704288965,0,0,0,0,41,100,42,33,9,41,97.6
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09474","LK","Forchheim",,54,46.3121783876501,0,0,0,0,54,100,52,44,8,52,100
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09475","LK","Hof",,343,362.878483316053,0,0,0,0,337,98.3,374,325,49,370,98.9
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09476","LK","Kronach",,31,46.7184085600181,0,0,0,0,31,100,30,25,5,30,100
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09477","LK","Kulmbach",,38,53.2004256034048,0,0,0,0,38,100,37,28,9,37,100
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09478","LK","Lichtenfels",,33,49.45894907227,0,0,0,0,33,100,32,24,8,32,100
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09479","LK","Wunsiedel i.Fichtelgebirge",,358,497.401839553172,12,3.4,0,0,351,98,398,359,39,378,95
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09561","KfS","Ansbach",,22,52.7818430459922,1,4.5,0,0,22,100,25,24,1,22,88
"725000","Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU","09562","KfS","Erlangen",,185,164.612715220003,1,0.5,0,0,184,99.5,192,162,30,188,97.9
