"Schluesselzahl","Straftat","Kreisschluessel","Kreisart","Kreis","Einwohner","Erfasste_Faelle","Straftaten_HZ","Versuche_Anzahl","Versuche_Anteil_Prozent","Mit_Schusswaffe_gedroht","Mit_Schusswaffe_geschossen","Aufklaerung_Faelle","Aufklaerungsquote","Tatverdaechtige_Insgesamt","Tatverdaechtige_Maennlich","Tatverdaechtige_Weiblich","Nichtdeutsche_Tatverdaechtige_Anzahl","Nichtdeutsche_Tatverdaechtige_Prozent"
"515001","Beförderungserschleichung","05974","K","Soest",,137,45.4104006390602,0,0,0,0,137,100,124,98,26,50,40.3
"515001","Beförderungserschleichung","05978","K","Unna",,844,214.249087410581,2,0.2,0,0,844,100,632,503,129,237,37.5
"515001","Beförderungserschleichung","06411","KfS","Darmstadt",,1185,748.796238957625,0,0,0,0,1180,99.6,822,578,244,321,39.1
"515001","Beförderungserschleichung","06412","KfS","Frankfurt am Main",,7847,1050.64013131997,1,0,0,0,7829,99.8,5565,4397,1168,3011,54.1
"515001","Beförderungserschleichung","06413","KfS","Offenbach am Main",,978,772.158095027555,0,0,0,0,975,99.7,817,619,198,395,48.3
"515001","Beförderungserschleichung","06414","KfS","Wiesbaden",,1486,533.277828418038,0,0,0,0,1479,99.5,788,582,206,297,37.7
"515001","Beförderungserschleichung","06431","LK","Bergstraße",,396,147.332390802887,0,0,0,0,395,99.7,316,233,83,98,31
"515001","Beförderungserschleichung","06432","LK","Darmstadt-Dieburg",,235,79.3790196184403,0,0,0,0,234,99.6,218,149,69,70,32.1
"515001","Beförderungserschleichung","06433","LK","Groß-Gerau",,815,300.291448510149,0,0,0,0,813,99.8,688,551,137,301,43.8
"515001","Beförderungserschleichung","06434","LK","Hochtaunuskreis",,204,86.4425093751986,1,0.5,0,0,204,100,178,128,50,63,35.4
"515001","Beförderungserschleichung","06435","LK","Main-Kinzig-Kreis",,941,225.00765169485,0,0,0,0,936,99.5,789,614,175,323,40.9
"515001","Beförderungserschleichung","06436","LK","Main-Taunus-Kreis",,246,103.811047014588,0,0,0,0,245,99.6,215,158,57,75,34.9
"515001","Beförderungserschleichung","06437","LK","Odenwaldkreis",,5,5.17614418667246,0,0,0,0,5,100,5,3,2,2,40
"515001","Beförderungserschleichung","06438","LK","Offenbach",,627,178.280995871387,0,0,0,0,623,99.4,538,434,104,214,39.8
"515001","Beförderungserschleichung","06439","LK","Rheingau-Taunus-Kreis",,126,67.5233920322397,3,2.4,0,0,126,100,122,85,37,57,46.7
"515001","Beförderungserschleichung","06440","LK","Wetteraukreis",,484,158.526359920344,0,0,0,0,483,99.8,430,368,62,231,53.7
